work,初級,"[動詞] 工作; 運轉; [名詞] 工作,作品",工作；勞動; 工作材料；工作成果,"an activity, such as a job, that a person uses physical or mental effort to do, usually for money; the material used by someone at work, or what they produce"
worked,初級,[動詞] work(工作; 運轉) 的過去式及過去分詞,工作；勞動; 工作材料；工作成果,"an activity, such as a job, that a person uses physical or mental effort to do, usually for money; the material used by someone at work, or what they produce"
man,初級,[名詞] 男人; 人類,成年男子，男人; （沒有明確職位或頭銜的）男性員工,an adult male human being; a male employee
beer,初級,[名詞] 啤酒,啤酒; 一瓶啤酒；一杯啤酒,an alcoholic drink made from grain and hops (= a type of plant); a glass or container of this drink
some,初級,[代名詞] 一些,一些，若干; 相當多，大量,an amount or number of something that is not stated or not known; a part of something; a large amount or number of something
monkey,初級,[名詞] (猴子) ,猴子; 淘氣鬼，搗蛋鬼,"an animal that lives in hot countries, has a long tail, and climbs trees. Monkeys are primates (= the group of animals that are most like humans) .; a child who behaves badly"
country,初級,[名詞] 國家;鄉下,國家；國土; （某）國人；國民,"an area of land that has its own government, army, etc.; all the people who live in a country"
field,初級,[名詞] (原野;田賽場地;野外) ,田；地；牧場; 實地，現場,"an area of land, used for growing crops or keeping animals, usually surrounded by a fence; a place where you are working or studying in real situations, rather than from an office, laboratory, etc."
beach,初級,[名詞] 海灘,海濱，湖濱；海灘，沙灘; 把船從水裡拖到岸上,"an area of sand or small stones near the sea or another area of water such as a lake; to pull or force a boat, etc. out of the water onto the land"
balcony,初級,[名詞] 陽臺,露臺，陽臺; （劇場的）樓座，樓廳，廂房,an area with a wall or bars around it that is joined to the outside wall of a building on an upper level; an area of seats at an upper level in a theatre
place,初級,"[動詞] 放置,安置;任命; [名詞] 地方",地方；場所; 家,"an area, town, building, etc.; a home"
game,初級,[名詞] (比賽;遊戲) ,（尤指兒童玩的）遊戲，運動；遊戲用具，運動器具; （一項）遊戲，運動，比賽,"an entertaining activity or sport, especially one played by children, or the equipment needed for such an activity; a particular competition, match, or occasion when people play a game"
scientist,初級,[名詞] (科學家) ,科學家,an expert who studies or works in one of the sciences
Taiwan,初級,[名詞] 台灣,臺灣,an island country in East Asia
something,初級,[代名詞] 某事,某物；某事；某個東西; 還算幸運的事；聊以自慰的事,"an object, situation, quality, or action that is not exactly known or stated; a thing for which you are grateful, especially because an unpleasant thing has also happened"
viewing,初級,[動詞] view(察看;將...看成是) 的現在分詞,參觀；觀看,"an occasion for a special look at an exhibition, film, etc."
opportunity,初級,[名詞] (機會;良機) ,機遇，時機，機會；可能性; 就業機會,"an occasion or situation that makes it possible to do something that you want to do or have to do, or the possibility of doing something; the chance to get a job"
club,初級,[名詞] 俱樂部;夜總會;社團,俱樂部；社團; 隊，組，班,"an organization of people with a common purpose or interest, who meet regularly and take part in shared activities; a team"
company,初級,[名詞] 公司,公司; 作伴；陪伴；同伴,"an organization that sells goods or services in order to make money; the fact of being with a person or people, or the person or people you are with"
bank,初級,[名詞] (銀行;堤;岸) ,銀行; 莊家的賭本,"an organization where people and businesses can invest or borrow money, change it to foreign money, etc., or a building where these services are offered; In gambling, the bank is money that belongs to the owner and can be won by the players."
surprise,初級,[動詞] 使驚奇; [名詞] 意外之事物,意想不到的事物; 驚訝，詫異,an unexpected event; the feeling caused by something unexpected happening
waste,初級,"[動詞] 浪費; [名詞] 浪費;垃圾,廢料",浪費；濫用; 被浪費掉,"an unnecessary or wrong use of money, substances, time, energy, abilities, etc.; to not be used, eaten, etc."
pot,初級,[名詞] 罐;鍋,罐，壺; （尤指儲藏食物或液體的）罐，瓶，壺,"any of various types of container, usually round, especially one used for cooking food; any of different types of containers, with or without a lid, especially for storing food or liquids"
event,初級,[名詞] 事件,（尤指重大或不尋常的）事情，事件; （比賽的）項目,"anything that happens, especially something important or unusual; one of a set of races or competitions"
enough,初級,"[形容詞] 足夠的; [副詞] 足夠地;充分地;很,十分; [代名詞] 足夠的數量",充分；充足; 足夠；過多,as much as is necessary; in the amount or to the degree needed; as much as or more than is wanted
other,初級,[形容詞] 其他的; [代名詞] 其他的人或物,其他的，別的，另外的; （用於列舉之後）其他的,"as well as the thing or person already mentioned; used at the end of a list to show that there are more things, without being exact about what they are"
quickly,初級,[形容詞] quick(快的) 的衍生的副詞,迅速地; 立刻，馬上,at a fast speed; after only a very short time
cold,初級,[形容詞] 寒冷的; [名詞] 感冒,（尤指相對於體溫而言）冷的，寒冷的，溫度低的; 冷淡的，冷漠的,"at a low temperature, especially when compared to the temperature of the human body, and not hot, or warm; not showing kindness, love, or emotion and not friendly"
later,初級,[形容詞] late(晚的;遲的) 的比較級; [副詞] 稍後,晚些時候；過些時間; 將來的某個時候；過些時候,"at a time in the future or after the time you have mentioned; at a time in the future, or after the time you have mentioned"
before,初級,"[副詞] 較早;以前;曾經;在前;向前; [介系詞] 在…之前; [連接詞] 在...以前;與其...寧可;否則,要不然",在…之前；以前; 直到…發生,at or during a time earlier than (the thing mentioned); until (the event mentioned)
